id,Date,vdc,scantime,starttime
9337329,"2022-05-19 05:22:57",407.898,3097169.157,"2022-04-13 08:56:11"
9337330,"2022-05-19 05:23:08",408.035,3097177.157,"2022-04-13 08:56:11"
9337331,"2022-05-19 05:23:17",408.078,3097189.157,"2022-04-13 08:56:11"
9337332,"2022-05-19 05:23:27",408.141,3097199.158,"2022-04-13 08:56:11"
9337333,"2022-05-19 05:23:37",408.04,3097207.156,"2022-04-13 08:56:11"
9337334,"2022-05-19 05:23:47",407.977,3097219.158,"2022-04-13 08:56:11"
9337335,"2022-05-19 05:23:57",408.026,3097229.157,"2022-04-13 08:56:11"
9337336,"2022-05-19 05:24:08",408.075,3097237.156,"2022-04-13 08:56:11"
9337337,"2022-05-19 05:24:18",408.145,3097249.157,"2022-04-13 08:56:11"
9337338,"2022-05-19 05:24:28",408.059,3097259.157,"2022-04-13 08:56:11"
9337339,"2022-05-19 05:24:38",408.099,3097267.157,"2022-04-13 08:56:11"
9337340,"2022-05-19 05:24:48",408.135,3097279.157,"2022-04-13 08:56:11"
9337341,"2022-05-19 05:24:58",408.149,3097289.157,"2022-04-13 08:56:11"
9337342,"2022-05-19 05:25:08",408.13,3097297.157,"2022-04-13 08:56:11"
9337343,"2022-05-19 05:25:19",408.004,3097309.157,"2022-04-13 08:56:11"
9337344,"2022-05-19 05:25:28",408.024,3097319.157,"2022-04-13 08:56:11"
9337345,"2022-05-19 05:25:38",408.094,3097329.157,"2022-04-13 08:56:11"
9337346,"2022-05-19 05:25:48",408.102,3097339.157,"2022-04-13 08:56:11"
9337347,"2022-05-19 05:25:58",408.044,3097351.159,"2022-04-13 08:56:11"
9337348,"2022-05-19 05:26:09",407.988,3097361.158,"2022-04-13 08:56:11"
9337349,"2022-05-19 05:26:19",407.986,3097369.156,"2022-04-13 08:56:11"
9337350,"2022-05-19 05:26:28",408.117,3097379.157,"2022-04-13 08:56:11"
9337351,"2022-05-19 05:26:38",408.047,3097391.158,"2022-04-13 08:56:11"
9337352,"2022-05-19 05:26:49",408.126,3097399.157,"2022-04-13 08:56:11"
9337353,"2022-05-19 05:26:58",408.106,3097411.159,"2022-04-13 08:56:11"
9337354,"2022-05-19 05:27:09",408.16,3097421.157,"2022-04-13 08:56:11"
9337355,"2022-05-19 05:27:19",408.036,3097429.157,"2022-04-13 08:56:11"
9337356,"2022-05-19 05:27:29",407.984,3097441.157,"2022-04-13 08:56:11"
9337357,"2022-05-19 05:27:39",407.948,3097451.157,"2022-04-13 08:56:11"
9337358,"2022-05-19 05:27:49",408.161,3097459.157,"2022-04-13 08:56:11"
9337359,"2022-05-19 05:27:59",408.122,3097471.158,"2022-04-13 08:56:11"
9337360,"2022-05-19 05:28:09",408.019,3097481.158,"2022-04-13 08:56:11"
9337361,"2022-05-19 05:28:19",408.027,3097489.156,"2022-04-13 08:56:11"
9337362,"2022-05-19 05:28:29",408.17,3097501.157,"2022-04-13 08:56:11"
9337363,"2022-05-19 05:28:40",408.033,3097511.157,"2022-04-13 08:56:11"
9337364,"2022-05-19 05:28:49",408.019,3097519.157,"2022-04-13 08:56:11"
9337365,"2022-05-19 05:28:59",408.064,3097531.159,"2022-04-13 08:56:11"
9337366,"2022-05-19 05:29:09",407.914,3097541.157,"2022-04-13 08:56:11"
9337367,"2022-05-19 05:29:20",408.08,3097553.157,"2022-04-13 08:56:11"
9337368,"2022-05-19 05:29:30",408.09,3097561.157,"2022-04-13 08:56:11"
9337369,"2022-05-19 05:29:39",407.995,3097571.157,"2022-04-13 08:56:11"
9337370,"2022-05-19 05:29:49",407.993,3097579.156,"2022-04-13 08:56:11"
9337371,"2022-05-19 05:29:59",408.097,3097591.157,"2022-04-13 08:56:11"
9337372,"2022-05-19 05:30:10",408.048,3097601.158,"2022-04-13 08:56:11"
9337373,"2022-05-19 05:30:20",407.914,3097609.156,"2022-04-13 08:56:11"
9337374,"2022-05-19 05:30:30",408.074,3097621.156,"2022-04-13 08:56:11"
9337375,"2022-05-19 05:30:40",408.098,3097631.157,"2022-04-13 08:56:11"
9337376,"2022-05-19 05:30:50",408.117,3097639.157,"2022-04-13 08:56:11"
9337377,"2022-05-19 05:31:00",408.07,3097651.157,"2022-04-13 08:56:11"
9337378,"2022-05-19 05:31:10",408.07,3097661.157,"2022-04-13 08:56:11"
9337379,"2022-05-19 05:31:20",408.022,3097671.157,"2022-04-13 08:56:11"
9337380,"2022-05-19 05:31:31",408.109,3097681.157,"2022-04-13 08:56:11"
9337381,"2022-05-19 05:31:41",408.069,3097693.157,"2022-04-13 08:56:11"
9337382,"2022-05-19 05:31:50",408.028,3097703.157,"2022-04-13 08:56:11"
9337383,"2022-05-19 05:32:00",408.182,3097711.156,"2022-04-13 08:56:11"
9337384,"2022-05-19 05:32:10",408.035,3097721.157,"2022-04-13 08:56:11"
9337385,"2022-05-19 05:32:21",408.094,3097733.16,"2022-04-13 08:56:11"
9337386,"2022-05-19 05:32:30",408.076,3097741.156,"2022-04-13 08:56:11"
9337387,"2022-05-19 05:32:40",408.125,3097751.157,"2022-04-13 08:56:11"
9337388,"2022-05-19 05:32:50",408.057,3097761.156,"2022-04-13 08:56:11"
9337389,"2022-05-19 05:33:00",408.158,3097771.157,"2022-04-13 08:56:11"
9337390,"2022-05-19 05:33:10",408.125,3097783.157,"2022-04-13 08:56:11"
9337391,"2022-05-19 05:33:20",408.073,3097789.157,"2022-04-13 08:56:11"
9337392,"2022-05-19 05:33:30",408.053,3097801.157,"2022-04-13 08:56:11"
9337393,"2022-05-19 05:33:41",408.065,3097813.157,"2022-04-13 08:56:11"
9337394,"2022-05-19 05:33:50",407.998,3097821.157,"2022-04-13 08:56:11"
9337395,"2022-05-19 05:34:01",408.125,3097831.157,"2022-04-13 08:56:11"
9337396,"2022-05-19 05:34:11",408.075,3097843.158,"2022-04-13 08:56:11"
9337397,"2022-05-19 05:34:21",408.152,3097853.158,"2022-04-13 08:56:11"
9337398,"2022-05-19 05:34:31",408.029,3097861.156,"2022-04-13 08:56:11"
9337399,"2022-05-19 05:34:41",408.139,3097873.16,"2022-04-13 08:56:11"
9337400,"2022-05-19 05:34:51",408.179,3097883.158,"2022-04-13 08:56:11"
9337401,"2022-05-19 05:35:01",408.061,3097891.156,"2022-04-13 08:56:11"
9337402,"2022-05-19 05:35:11",408.113,3097903.158,"2022-04-13 08:56:11"
9337403,"2022-05-19 05:35:21",407.974,3097913.157,"2022-04-13 08:56:11"
9337404,"2022-05-19 05:35:31",408.031,3097921.157,"2022-04-13 08:56:11"
9337405,"2022-05-19 05:35:41",408.045,3097933.158,"2022-04-13 08:56:11"
9337406,"2022-05-19 05:35:51",408.073,3097943.157,"2022-04-13 08:56:11"
9337407,"2022-05-19 05:36:01",408.103,3097951.157,"2022-04-13 08:56:11"
9337408,"2022-05-19 05:36:12",408.008,3097963.157,"2022-04-13 08:56:11"
9337409,"2022-05-19 05:36:22",408.044,3097973.157,"2022-04-13 08:56:11"
9337410,"2022-05-19 05:36:31",408.087,3097981.157,"2022-04-13 08:56:11"
9337411,"2022-05-19 05:36:41",408.044,3097993.157,"2022-04-13 08:56:11"
9337412,"2022-05-19 05:36:52",408.056,3098003.157,"2022-04-13 08:56:11"
9337413,"2022-05-19 05:37:02",408.047,3098013.156,"2022-04-13 08:56:11"
9337414,"2022-05-19 05:37:12",408.079,3098023.157,"2022-04-13 08:56:11"
9337415,"2022-05-19 05:37:22",408.139,3098033.157,"2022-04-13 08:56:11"
9337416,"2022-05-19 05:37:32",408.067,3098043.157,"2022-04-13 08:56:11"
9337417,"2022-05-19 05:37:42",407.898,3098053.157,"2022-04-13 08:56:11"
9337418,"2022-05-19 05:37:52",408.059,3098063.157,"2022-04-13 08:56:11"
9337419,"2022-05-19 05:38:02",407.952,3098073.157,"2022-04-13 08:56:11"
9337420,"2022-05-19 05:38:13",408.064,3098083.157,"2022-04-13 08:56:11"
9337421,"2022-05-19 05:38:22",408.057,3098093.156,"2022-04-13 08:56:11"
9337422,"2022-05-19 05:38:32",408.091,3098103.157,"2022-04-13 08:56:11"
9337423,"2022-05-19 05:38:42",408.044,3098113.157,"2022-04-13 08:56:11"
9337424,"2022-05-19 05:38:53",408.047,3098125.158,"2022-04-13 08:56:11"
9337425,"2022-05-19 05:39:02",408.093,3098133.156,"2022-04-13 08:56:11"
9337426,"2022-05-19 05:39:13",408.057,3098143.158,"2022-04-13 08:56:11"
9337427,"2022-05-19 05:39:22",408.063,3098153.157,"2022-04-13 08:56:11"
9337428,"2022-05-19 05:39:32",408.082,3098163.157,"2022-04-13 08:56:11"
9337429,"2022-05-19 05:39:42",408.128,3098173.158,"2022-04-13 08:56:11"
9337430,"2022-05-19 05:39:52",408.109,3098183.157,"2022-04-13 08:56:11"
9337431,"2022-05-19 05:40:03",408.045,3098195.157,"2022-04-13 08:56:11"
9337432,"2022-05-19 05:40:12",408.074,3098203.157,"2022-04-13 08:56:11"
9337433,"2022-05-19 05:40:22",408.091,3098213.157,"2022-04-13 08:56:11"
9337434,"2022-05-19 05:40:32",407.962,3098225.157,"2022-04-13 08:56:11"
9337435,"2022-05-19 05:40:43",408.071,3098233.157,"2022-04-13 08:56:11"
9337436,"2022-05-19 05:40:53",408.158,3098245.156,"2022-04-13 08:56:11"
9337437,"2022-05-19 05:41:03",408.03,3098255.157,"2022-04-13 08:56:11"
9337438,"2022-05-19 05:41:13",407.982,3098263.158,"2022-04-13 08:56:11"
9337439,"2022-05-19 05:41:22",407.948,3098273.157,"2022-04-13 08:56:11"
9337440,"2022-05-19 05:41:32",408.02,3098283.157,"2022-04-13 08:56:11"
9337441,"2022-05-19 05:41:43",407.995,3098293.157,"2022-04-13 08:56:11"
9337442,"2022-05-19 05:41:53",408.059,3098305.157,"2022-04-13 08:56:11"
9337443,"2022-05-19 05:42:03",408.081,3098315.157,"2022-04-13 08:56:11"
9337444,"2022-05-19 05:42:13",408.083,3098323.157,"2022-04-13 08:56:11"
9337445,"2022-05-19 05:42:23",407.935,3098335.157,"2022-04-13 08:56:11"
9337446,"2022-05-19 05:42:33",408.062,3098345.157,"2022-04-13 08:56:11"
9337447,"2022-05-19 05:42:43",408.052,3098353.157,"2022-04-13 08:56:11"
9337448,"2022-05-19 05:42:53",408.109,3098365.158,"2022-04-13 08:56:11"
9337449,"2022-05-19 05:43:03",408.007,3098375.156,"2022-04-13 08:56:11"
9337450,"2022-05-19 05:43:13",408.051,3098383.156,"2022-04-13 08:56:11"
9337451,"2022-05-19 05:43:23",408.075,3098395.157,"2022-04-13 08:56:11"
9337452,"2022-05-19 05:43:34",408.23,3098405.157,"2022-04-13 08:56:11"
9337453,"2022-05-19 05:43:44",408.111,3098413.157,"2022-04-13 08:56:11"
9337454,"2022-05-19 05:43:54",408.118,3098425.158,"2022-04-13 08:56:11"
9337455,"2022-05-19 05:44:04",408.047,3098435.157,"2022-04-13 08:56:11"
9337456,"2022-05-19 05:44:14",408.018,3098443.157,"2022-04-13 08:56:11"
9337457,"2022-05-19 05:44:24",408,3098455.158,"2022-04-13 08:56:11"
9337458,"2022-05-19 05:44:34",408.098,3098465.157,"2022-04-13 08:56:11"
9337459,"2022-05-19 05:44:44",408.04,3098473.156,"2022-04-13 08:56:11"
9337460,"2022-05-19 05:44:54",408.066,3098485.156,"2022-04-13 08:56:11"
9337461,"2022-05-19 05:45:04",408.094,3098495.156,"2022-04-13 08:56:11"
9337462,"2022-05-19 05:45:14",408.047,3098503.156,"2022-04-13 08:56:11"
9337463,"2022-05-19 05:45:24",407.937,3098515.156,"2022-04-13 08:56:11"
9337464,"2022-05-19 05:45:35",407.956,3098527.157,"2022-04-13 08:56:11"
9337465,"2022-05-19 05:45:44",407.956,3098535.157,"2022-04-13 08:56:11"
9337466,"2022-05-19 05:45:55",408.118,3098545.157,"2022-04-13 08:56:11"
9337467,"2022-05-19 05:46:04",408.01,3098557.158,"2022-04-13 08:56:11"
9337468,"2022-05-19 05:46:14",408.101,3098567.157,"2022-04-13 08:56:11"
9337469,"2022-05-19 05:46:25",408.064,3098575.157,"2022-04-13 08:56:11"
9337470,"2022-05-19 05:46:34",408.022,3098585.157,"2022-04-13 08:56:11"
9337471,"2022-05-19 05:46:44",408.033,3098597.158,"2022-04-13 08:56:11"
9337472,"2022-05-19 05:46:54",408.022,3098605.156,"2022-04-13 08:56:11"
9337473,"2022-05-19 05:47:04",408.125,3098615.156,"2022-04-13 08:56:11"
9337474,"2022-05-19 05:47:14",407.957,3098623.156,"2022-04-13 08:56:11"
9337475,"2022-05-19 05:47:24",408.061,3098635.156,"2022-04-13 08:56:11"
9337476,"2022-05-19 05:47:35",407.982,3098647.158,"2022-04-13 08:56:11"
9337477,"2022-05-19 05:47:45",407.922,3098657.157,"2022-04-13 08:56:11"
9337478,"2022-05-19 05:47:55",408.054,3098665.157,"2022-04-13 08:56:11"
9337479,"2022-05-19 05:48:04",408.051,3098677.157,"2022-04-13 08:56:11"
9337480,"2022-05-19 05:48:15",408.087,3098687.157,"2022-04-13 08:56:11"
9337481,"2022-05-19 05:48:25",407.938,3098695.157,"2022-04-13 08:56:11"
9337482,"2022-05-19 05:48:35",408.091,3098707.158,"2022-04-13 08:56:11"
9337483,"2022-05-19 05:48:44",408.184,3098717.157,"2022-04-13 08:56:11"
9337484,"2022-05-19 05:48:56",408.124,3098725.157,"2022-04-13 08:56:11"
9337485,"2022-05-19 05:49:05",408.091,3098737.158,"2022-04-13 08:56:11"
9337486,"2022-05-19 05:49:15",408.1,3098747.158,"2022-04-13 08:56:11"
9337487,"2022-05-19 05:49:25",408.053,3098755.157,"2022-04-13 08:56:11"
9337488,"2022-05-19 05:49:35",408.073,3098767.158,"2022-04-13 08:56:11"
9337489,"2022-05-19 05:49:45",408.081,3098777.157,"2022-04-13 08:56:11"
9337490,"2022-05-19 05:49:55",407.967,3098785.157,"2022-04-13 08:56:11"
9337491,"2022-05-19 05:50:05",407.993,3098797.157,"2022-04-13 08:56:11"
9337492,"2022-05-19 05:50:16",407.993,3098807.159,"2022-04-13 08:56:11"
9337493,"2022-05-19 05:50:26",407.987,3098815.157,"2022-04-13 08:56:11"
9337494,"2022-05-19 05:50:35",408.085,3098827.157,"2022-04-13 08:56:11"
9337495,"2022-05-19 05:50:45",408.103,3098837.157,"2022-04-13 08:56:11"
9337496,"2022-05-19 05:50:56",408.035,3098845.156,"2022-04-13 08:56:11"
9337497,"2022-05-19 05:51:06",408.051,3098857.157,"2022-04-13 08:56:11"
9337498,"2022-05-19 05:51:16",408.067,3098867.156,"2022-04-13 08:56:11"
9337499,"2022-05-19 05:51:25",408.074,3098875.157,"2022-04-13 08:56:11"
9337500,"2022-05-19 05:51:36",408.041,3098887.157,"2022-04-13 08:56:11"
9337501,"2022-05-19 05:51:46",408.054,3098897.156,"2022-04-13 08:56:11"
9337502,"2022-05-19 05:51:56",408.079,3098905.156,"2022-04-13 08:56:11"
9337503,"2022-05-19 05:52:06",408.102,3098917.157,"2022-04-13 08:56:11"
9337504,"2022-05-19 05:52:16",407.904,3098927.157,"2022-04-13 08:56:11"
9337505,"2022-05-19 05:52:26",408.077,3098935.157,"2022-04-13 08:56:11"
9337506,"2022-05-19 05:52:36",407.995,3098947.157,"2022-04-13 08:56:11"
9337507,"2022-05-19 05:52:46",408.135,3098957.157,"2022-04-13 08:56:11"
9337508,"2022-05-19 05:52:56",407.993,3098965.157,"2022-04-13 08:56:11"
9337509,"2022-05-19 05:53:06",408.133,3098977.157,"2022-04-13 08:56:11"
9337510,"2022-05-19 05:53:16",407.961,3098987.157,"2022-04-13 08:56:11"
9337511,"2022-05-19 05:53:26",408.043,3098997.156,"2022-04-13 08:56:11"
9337512,"2022-05-19 05:53:36",408.068,3099007.156,"2022-04-13 08:56:11"
9337513,"2022-05-19 05:53:46",407.993,3099017.156,"2022-04-13 08:56:11"
9337514,"2022-05-19 05:53:56",408.123,3099027.156,"2022-04-13 08:56:11"
9337515,"2022-05-19 05:54:06",408.065,3099037.157,"2022-04-13 08:56:11"
9337516,"2022-05-19 05:54:16",407.959,3099047.156,"2022-04-13 08:56:11"
9337517,"2022-05-19 05:54:26",408.155,3099057.156,"2022-04-13 08:56:11"
9337518,"2022-05-19 05:54:36",408.14,3099067.157,"2022-04-13 08:56:11"
9337519,"2022-05-19 05:54:46",408.015,3099079.159,"2022-04-13 08:56:11"
9337520,"2022-05-19 05:54:56",408.008,3099087.157,"2022-04-13 08:56:11"
9337521,"2022-05-19 05:55:07",408.019,3099097.157,"2022-04-13 08:56:11"
9337522,"2022-05-19 05:55:16",408.114,3099109.16,"2022-04-13 08:56:11"
9337523,"2022-05-19 05:55:27",408.053,3099119.158,"2022-04-13 08:56:11"
9337524,"2022-05-19 05:55:36",408.08,3099127.157,"2022-04-13 08:56:11"
9337525,"2022-05-19 05:55:47",408.146,3099139.158,"2022-04-13 08:56:11"
9337526,"2022-05-19 05:55:57",408.015,3099149.159,"2022-04-13 08:56:11"
9337527,"2022-05-19 05:56:07",408.302,3099157.156,"2022-04-13 08:56:11"
9337528,"2022-05-19 05:56:17",408.116,3099169.159,"2022-04-13 08:56:11"
9337529,"2022-05-19 05:56:27",408.071,3099179.157,"2022-04-13 08:56:11"
9337530,"2022-05-19 05:56:37",407.976,3099187.157,"2022-04-13 08:56:11"
9337531,"2022-05-19 05:56:47",408.04,3099199.157,"2022-04-13 08:56:11"
9337532,"2022-05-19 05:56:57",408.14,3099209.158,"2022-04-13 08:56:11"
9337533,"2022-05-19 05:57:07",408.156,3099217.157,"2022-04-13 08:56:11"
9337534,"2022-05-19 05:57:17",408.079,3099229.157,"2022-04-13 08:56:11"
9337535,"2022-05-19 05:57:27",408.03,3099239.157,"2022-04-13 08:56:11"
9337536,"2022-05-19 05:57:38",408.016,3099247.157,"2022-04-13 08:56:11"
9337537,"2022-05-19 05:57:48",408.114,3099259.159,"2022-04-13 08:56:11"
9337538,"2022-05-19 05:57:58",408.108,3099269.157,"2022-04-13 08:56:11"
9337539,"2022-05-19 05:58:07",407.972,3099277.156,"2022-04-13 08:56:11"
9337540,"2022-05-19 05:58:17",407.988,3099289.158,"2022-04-13 08:56:11"
9337541,"2022-05-19 05:58:27",408.027,3099299.157,"2022-04-13 08:56:11"
9337542,"2022-05-19 05:58:38",408.008,3099309.157,"2022-04-13 08:56:11"
9337543,"2022-05-19 05:58:48",408.053,3099319.157,"2022-04-13 08:56:11"
9337544,"2022-05-19 05:58:58",408.056,3099329.157,"2022-04-13 08:56:11"
9337545,"2022-05-19 05:59:08",408.024,3099337.157,"2022-04-13 08:56:11"
9337546,"2022-05-19 05:59:18",408.123,3099349.157,"2022-04-13 08:56:11"
9337547,"2022-05-19 05:59:28",408.082,3099359.157,"2022-04-13 08:56:11"
9337548,"2022-05-19 05:59:38",408.034,3099369.157,"2022-04-13 08:56:11"
9337549,"2022-05-19 05:59:48",408.095,3099379.156,"2022-04-13 08:56:11"
9337550,"2022-05-19 05:59:58",408.054,3099389.157,"2022-04-13 08:56:11"
9337551,"2022-05-19 06:00:08",408.02,3099397.156,"2022-04-13 08:56:11"
9337552,"2022-05-19 06:00:18",408.069,3099409.156,"2022-04-13 08:56:11"
9337553,"2022-05-19 06:00:28",407.983,3099419.156,"2022-04-13 08:56:11"
9337554,"2022-05-19 06:00:38",408.054,3099427.157,"2022-04-13 08:56:11"
9337555,"2022-05-19 06:00:48",408.07,3099439.157,"2022-04-13 08:56:11"
9337556,"2022-05-19 06:00:58",408.135,3099449.157,"2022-04-13 08:56:11"
9337557,"2022-05-19 06:01:08",408.138,3099459.157,"2022-04-13 08:56:11"
9337558,"2022-05-19 06:01:18",408.071,3099469.157,"2022-04-13 08:56:11"
9337559,"2022-05-19 06:01:28",408.011,3099479.157,"2022-04-13 08:56:11"
9337560,"2022-05-19 06:01:39",408.091,3099491.159,"2022-04-13 08:56:11"
9337561,"2022-05-19 06:01:48",408.015,3099499.156,"2022-04-13 08:56:11"
9337562,"2022-05-19 06:01:59",407.973,3099511.158,"2022-04-13 08:56:11"
9337563,"2022-05-19 06:02:08",408.031,3099521.157,"2022-04-13 08:56:11"
9337564,"2022-05-19 06:02:19",408.039,3099529.156,"2022-04-13 08:56:11"
9337565,"2022-05-19 06:02:28",408.071,3099541.156,"2022-04-13 08:56:11"
9337566,"2022-05-19 06:02:39",408.055,3099551.16,"2022-04-13 08:56:11"
9337567,"2022-05-19 06:02:49",408.08,3099559.157,"2022-04-13 08:56:11"
9337568,"2022-05-19 06:02:58",408.077,3099569.157,"2022-04-13 08:56:11"
9337569,"2022-05-19 06:03:09",408.181,3099581.159,"2022-04-13 08:56:11"
9337570,"2022-05-19 06:03:19",408.094,3099589.157,"2022-04-13 08:56:11"
9337571,"2022-05-19 06:03:29",408.043,3099601.157,"2022-04-13 08:56:11"
9337572,"2022-05-19 06:03:39",408.057,3099611.158,"2022-04-13 08:56:11"
9337573,"2022-05-19 06:03:49",408.125,3099619.157,"2022-04-13 08:56:11"
9337574,"2022-05-19 06:03:59",408.024,3099631.158,"2022-04-13 08:56:11"
9337575,"2022-05-19 06:04:10",408.039,3099641.156,"2022-04-13 08:56:11"
9337576,"2022-05-19 06:04:20",408.092,3099649.156,"2022-04-13 08:56:11"
9337577,"2022-05-19 06:04:29",408.053,3099661.158,"2022-04-13 08:56:11"
9337578,"2022-05-19 06:04:40",408.081,3099671.158,"2022-04-13 08:56:11"
9337579,"2022-05-19 06:04:50",408.003,3099679.157,"2022-04-13 08:56:11"
9337580,"2022-05-19 06:04:59",408.167,3099691.156,"2022-04-13 08:56:11"
9337581,"2022-05-19 06:05:10",407.973,3099701.157,"2022-04-13 08:56:11"
9337582,"2022-05-19 06:05:19",408.095,3099709.157,"2022-04-13 08:56:11"
9337583,"2022-05-19 06:05:30",408.136,3099721.157,"2022-04-13 08:56:11"
9337584,"2022-05-19 06:05:40",408.069,3099731.157,"2022-04-13 08:56:11"
9337585,"2022-05-19 06:05:50",408.019,3099739.157,"2022-04-13 08:56:11"
9337586,"2022-05-19 06:06:00",408.038,3099751.156,"2022-04-13 08:56:11"
9337587,"2022-05-19 06:06:10",408.022,3099761.157,"2022-04-13 08:56:11"
9337588,"2022-05-19 06:06:20",407.972,3099771.156,"2022-04-13 08:56:11"
9337589,"2022-05-19 06:06:30",408.042,3099781.156,"2022-04-13 08:56:11"
9337590,"2022-05-19 06:06:40",408.027,3099791.156,"2022-04-13 08:56:11"
9337591,"2022-05-19 06:06:50",407.969,3099801.157,"2022-04-13 08:56:11"
9337592,"2022-05-19 06:07:00",408.006,3099811.157,"2022-04-13 08:56:11"
9337593,"2022-05-19 06:07:10",407.968,3099821.157,"2022-04-13 08:56:11"
9337594,"2022-05-19 06:07:21",408.057,3099833.159,"2022-04-13 08:56:11"
9337595,"2022-05-19 06:07:30",408.019,3099841.157,"2022-04-13 08:56:11"
9337596,"2022-05-19 06:07:41",408.08,3099853.157,"2022-04-13 08:56:11"
9337597,"2022-05-19 06:07:50",408.055,3099861.157,"2022-04-13 08:56:11"
9337598,"2022-05-19 06:08:01",408.063,3099871.157,"2022-04-13 08:56:11"
9337599,"2022-05-19 06:08:10",408.061,3099883.157,"2022-04-13 08:56:11"
9337600,"2022-05-19 06:08:21",408.073,3099893.158,"2022-04-13 08:56:11"
9337601,"2022-05-19 06:08:30",407.964,3099901.156,"2022-04-13 08:56:11"
9337602,"2022-05-19 06:08:40",408.014,3099913.158,"2022-04-13 08:56:11"
9337603,"2022-05-19 06:08:50",408.024,3099923.157,"2022-04-13 08:56:11"
9337604,"2022-05-19 06:09:00",408.038,3099931.157,"2022-04-13 08:56:11"
9337605,"2022-05-19 06:09:10",407.856,3099941.157,"2022-04-13 08:56:11"
9337606,"2022-05-19 06:09:21",407.992,3099953.157,"2022-04-13 08:56:11"
9337607,"2022-05-19 06:09:31",408.009,3099961.157,"2022-04-13 08:56:11"
9337608,"2022-05-19 06:09:41",408.112,3099973.157,"2022-04-13 08:56:11"
9337609,"2022-05-19 06:09:51",408.174,3099983.157,"2022-04-13 08:56:11"
9337610,"2022-05-19 06:10:01",408.12,3099991.157,"2022-04-13 08:56:11"
9337611,"2022-05-19 06:10:11",408.085,3100003.157,"2022-04-13 08:56:11"
9337612,"2022-05-19 06:10:21",407.988,3100013.158,"2022-04-13 08:56:11"
9337613,"2022-05-19 06:10:31",408.08,3100021.157,"2022-04-13 08:56:11"
9337614,"2022-05-19 06:10:41",408.062,3100033.156,"2022-04-13 08:56:11"
9337615,"2022-05-19 06:10:51",408.067,3100043.156,"2022-04-13 08:56:11"
9337616,"2022-05-19 06:11:02",408.083,3100051.156,"2022-04-13 08:56:11"
9337617,"2022-05-19 06:11:12",408.053,3100063.156,"2022-04-13 08:56:11"
9337618,"2022-05-19 06:11:21",408.098,3100073.158,"2022-04-13 08:56:11"
9337619,"2022-05-19 06:11:32",408.14,3100081.157,"2022-04-13 08:56:11"
9337620,"2022-05-19 06:11:41",408.036,3100093.157,"2022-04-13 08:56:11"
9337621,"2022-05-19 06:11:52",408.129,3100103.157,"2022-04-13 08:56:11"
9337622,"2022-05-19 06:12:02",407.986,3100111.157,"2022-04-13 08:56:11"
9337623,"2022-05-19 06:12:12",408.042,3100123.157,"2022-04-13 08:56:11"
9337624,"2022-05-19 06:12:22",408.095,3100133.157,"2022-04-13 08:56:11"
9337625,"2022-05-19 06:12:32",408.046,3100141.156,"2022-04-13 08:56:11"
9337626,"2022-05-19 06:12:42",408.094,3100153.156,"2022-04-13 08:56:11"
9337627,"2022-05-19 06:12:52",408.046,3100163.158,"2022-04-13 08:56:11"
9337628,"2022-05-19 06:13:02",407.985,3100173.156,"2022-04-13 08:56:11"
9337629,"2022-05-19 06:13:12",408.031,3100183.156,"2022-04-13 08:56:11"
9337630,"2022-05-19 06:13:22",408.008,3100193.157,"2022-04-13 08:56:11"
9337631,"2022-05-19 06:13:33",408.158,3100205.157,"2022-04-13 08:56:11"
9337632,"2022-05-19 06:13:42",408.099,3100213.157,"2022-04-13 08:56:11"
9337633,"2022-05-19 06:13:52",408.101,3100223.157,"2022-04-13 08:56:11"
9337634,"2022-05-19 06:14:02",408.03,3100231.157,"2022-04-13 08:56:11"
9337635,"2022-05-19 06:14:12",408.011,3100243.157,"2022-04-13 08:56:11"
9337636,"2022-05-19 06:14:22",408.074,3100253.157,"2022-04-13 08:56:11"
9337637,"2022-05-19 06:14:32",408.051,3100261.157,"2022-04-13 08:56:11"
9337638,"2022-05-19 06:14:42",408.144,3100273.156,"2022-04-13 08:56:11"
9337639,"2022-05-19 06:14:52",408.145,3100283.157,"2022-04-13 08:56:11"
9337640,"2022-05-19 06:15:02",408.045,3100293.156,"2022-04-13 08:56:11"
9337641,"2022-05-19 06:15:12",408.122,3100303.156,"2022-04-13 08:56:11"
9337642,"2022-05-19 06:15:22",408.021,3100313.156,"2022-04-13 08:56:11"
9337643,"2022-05-19 06:15:32",408.022,3100321.156,"2022-04-13 08:56:11"
9337644,"2022-05-19 06:15:42",408.066,3100333.157,"2022-04-13 08:56:11"
9337645,"2022-05-19 06:15:52",408.062,3100343.157,"2022-04-13 08:56:11"
9337646,"2022-05-19 06:16:02",408.016,3100351.157,"2022-04-13 08:56:11"
9337647,"2022-05-19 06:16:13",407.957,3100363.157,"2022-04-13 08:56:11"
9337648,"2022-05-19 06:16:23",408.108,3100375.159,"2022-04-13 08:56:11"
9337649,"2022-05-19 06:16:32",407.977,3100385.157,"2022-04-13 08:56:11"
9337650,"2022-05-19 06:16:42",408.059,3100393.157,"2022-04-13 08:56:11"
9337651,"2022-05-19 06:16:53",408.056,3100405.157,"2022-04-13 08:56:11"
9337652,"2022-05-19 06:17:03",408.102,3100415.157,"2022-04-13 08:56:11"
9337653,"2022-05-19 06:17:13",408.065,3100423.158,"2022-04-13 08:56:11"
